YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W06,79656,,166711,0,,FR,67320216,FR,HCW,UNK,2223286
2021-W06,44800,,136963,0,,FR,67320216,FR,LTCF,UNK,626756
2021-W07,22578,,23217,0,,FRH,67320216,FR,ALL,UNK,
2021-W07,505,,448,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W07,22260,,33555,0,,FRG,67320216,FR,ALL,UNK,
2021-W07,26903,,42894,0,,FRF,67320216,FR,ALL,UNK,
2021-W07,28325,,47302,0,,FRE,67320216,FR,ALL,UNK,
2021-W07,12694,,24815,0,,FRD,67320216,FR,ALL,UNK,
2021-W07,8980,,33133,0,,FRC,67320216,FR,ALL,UNK,
2021-W07,3245,,1889,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W07,1205,,22,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W07,43,,3,0,,UNK,67320216,FR,ALL,UNK,
2021-W07,62974,,0,0,547200,FR,67320216,FR,ALL,AZ,52780048
2021-W07,195028,,493467,0,684450,FR,67320216,FR,ALL,COM,52780048
2021-W07,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W07,34671,,81129,0,,FR1,67320216,FR,ALL,UNK,
2021-W07,15722,,22424,0,,FRB,67320216,FR,ALL,UNK,
2021-W07,234,,388,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W07,473,,127,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W07,2810,,2752,0,,FRM,67320216,FR,ALL,UNK,
2021-W07,21263,,46604,0,,FRL,67320216,FR,ALL,UNK,
2021-W07,31947,,56008,0,,FRK,67320216,FR,ALL,UNK,
2021-W07,24085,,45158,0,,FRJ,67320216,FR,ALL,UNK,
2021-W07,24162,,22568,0,0,FR,67320216,FR,ALL,MOD,52780048
2021-W07,24221,,54167,0,,FRI,67320216,FR,ALL,UNK,
2021-W07,486,,139,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W07,14,,2,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W07,264,,179,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W07,955,,266,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W07,168,,199,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W07,606,,212,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W07,12,,6,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W07,1,,0,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W07,813,,139,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W07,509,,134,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W07,1,,3,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W07,6152,,1758,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W07,392,,45,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W07,2,,1,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W07,6,,0,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W07,1,,0,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W07,246,,62,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W07,860,,195,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W07,516,,76,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W07,300,,100,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W07,6442,,2704,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W07,494,,260,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W07,25,,21,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W07,9556,,7093,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W07,6657,,3421,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W07,63237,,41261,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W07,64,,66,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W07,4698,,3772,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W07,6355,,4407,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W07,3883,,3540,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W07,2735,,1799,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W07,2880,,4383,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W07,5545,,1541,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W07,2,,0,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W07,54,,23,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W07,4412,,1707,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W07,1790,,2118,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W07,6980,,4249,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W07,193,,148,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W07,472,,9,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W07,4074,,8407,0,,FR1,67320216,FR,Age50_59,UNK,
2021-W07,154,,90,0,,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W07,2285,,3237,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W07,762,,3383,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W07,1113,,3175,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W07,114,,186,0,,FRM,67320216,FR,Age50_59,UNK,
2021-W07,76,,21,0,,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W07,2670,,5081,0,,FRF,67320216,FR,Age50_59,UNK,
2021-W07,366,,669,0,,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W07,8,,1,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W07,3004,,5969,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W07,36,,33,0,,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W07,27726,,58204,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W07,2012,,5386,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W07,2431,,4524,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W07,2282,,5717,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W07,2698,,5285,0,,FRE,67320216,FR,Age50_59,UNK,
2021-W07,349,,8,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W07,1884,,4697,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W07,1408,,2335,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W07,1866,,4261,0,,FRJ,67320216,FR,Age60_69,UNK,
2021-W07,955,,1593,0,,FRD,67320216,FR,Age60_69,UNK,
2021-W07,24714,,44214,0,,FR,67320216,FR,Age60_69,UNK,8007585
2021-W07,677,,2433,0,,FRC,67320216,FR,Age60_69,UNK,
2021-W07,14,,1,0,,UNK,67320216,FR,Age60_69,UNK,
2021-W07,1627,,1779,0,,FRH,67320216,FR,Age60_69,UNK,
2021-W07,1701,,2546,0,,FRG,67320216,FR,Age60_69,UNK,
2021-W07,2381,,3775,0,,FRF,67320216,FR,Age60_69,UNK,
2021-W07,2681,,3672,0,,FRE,67320216,FR,Age60_69,UNK,
2021-W07,2016,,4355,0,,FRI,67320216,FR,Age60_69,UNK,
2021-W07,541,,465,0,,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W07,2515,,4247,0,,FRK,67320216,FR,Age60_69,UNK,
2021-W07,2207,,4539,0,,FRL,67320216,FR,Age60_69,UNK,
2021-W07,270,,225,0,,FRM,67320216,FR,Age60_69,UNK,
2021-W07,135,,29,0,,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W07,262,,4,0,,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W07,42,,73,0,,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W07,1071,,1931,0,,FRB,67320216,FR,Age60_69,UNK,
2021-W07,3596,,8195,0,,FR1,67320216,FR,Age60_69,UNK,
2021-W07,157,,91,0,,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W07,100,,122,0,,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W07,7272,,16079,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W07,6475,,12924,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W07,1056,,206,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W07,3800,,6568,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W07,5811,,14798,0,,FRI,67320216,FR,Age70_79,UNK,
2021-W07,85,,157,0,,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W07,1024,,950,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W07,6705,,12775,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W07,148,,27,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W07,2101,,7438,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W07,5857,,13054,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W07,63659,,137772,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W07,13,,1,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W07,4945,,5542,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W07,5938,,11355,0,,FRF,67320216,FR,Age70_79,UNK,
2021-W07,2008,,9405,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W07,6385,,21052,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W07,91,,1,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W07,3845,,5318,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W07,8920,,25382,0,,FRI,67320216,FR,Age80+,UNK,
2021-W07,9581,,18865,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W07,5,,0,0,,UNK,67320216,FR,Age80+,UNK,
2021-W07,3300,,11663,0,,FRD,67320216,FR,Age80+,UNK,
2021-W07,11307,,25265,0,,FRK,67320216,FR,Age80+,UNK,
2021-W07,45,,101,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W07,7374,,17075,0,,FRG,67320216,FR,Age80+,UNK,
2021-W07,6709,,10136,0,,FRB,67320216,FR,Age80+,UNK,
2021-W07,59,,27,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W07,96608,,232783,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W07,28,,78,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W07,8435,,19122,0,,FRF,67320216,FR,Age80+,UNK,
2021-W07,1197,,1237,0,,FRM,67320216,FR,Age80+,UNK,
2021-W07,8265,,19726,0,,FRL,67320216,FR,Age80+,UNK,
2021-W07,10093,,36108,0,,FR1,67320216,FR,Age80+,UNK,
2021-W07,3440,,15691,0,,FRC,67320216,FR,Age80+,UNK,
2021-W07,9273,,20949,0,,FRE,67320216,FR,Age80+,UNK,
2021-W07,25,,0,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W07,774,,287,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W07,7778,,11071,0,,FRH,67320216,FR,Age80+,UNK,
2021-W07,68,,43,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W07,80552,,104127,0,,FR,67320216,FR,HCW,UNK,2223286
2021-W07,30759,,100901,0,,FR,67320216,FR,LTCF,UNK,626756
2021-W08,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W08,38668,,51948,0,,FR1,67320216,FR,ALL,UNK,
2021-W08,15933,,15963,0,,FRB,67320216,FR,ALL,UNK,
2021-W08,19859,,20714,0,,FRD,67320216,FR,ALL,UNK,
2021-W08,47356,,23788,0,,FRE,67320216,FR,ALL,UNK,
2021-W08,48543,,34990,0,,FRF,67320216,FR,ALL,UNK,
2021-W08,23778,,15804,0,,FRG,67320216,FR,ALL,UNK,
2021-W08,30482,,22564,0,,FRH,67320216,FR,ALL,UNK,
2021-W08,42304,,51145,0,,FRI,67320216,FR,ALL,UNK,
2021-W08,33913,,49298,0,,FRJ,67320216,FR,ALL,UNK,
2021-W08,50820,,58629,0,,FRK,67320216,FR,ALL,UNK,
2021-W08,29268,,31944,0,,FRL,67320216,FR,ALL,UNK,
2021-W08,2050,,3063,0,,FRM,67320216,FR,ALL,UNK,
2021-W08,750,,417,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W08,566,,889,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W08,1048,,417,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W08,3018,,1894,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W08,854,,909,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W08,131,,27,0,,UNK,67320216,FR,ALL,UNK,
2021-W08,12041,,25466,0,,FRC,67320216,FR,ALL,UNK,
2021-W08,171636,,0,0,0,FR,67320216,FR,ALL,AZ,52780048
2021-W08,206776,,391553,0,702000,FR,67320216,FR,ALL,COM,52780048
2021-W08,22970,,18316,0,277200,FR,67320216,FR,ALL,MOD,52780048
2021-W08,1141,,70,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W08,3,,2,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W08,215,,27,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W08,3,,0,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W08,588,,173,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W08,258,,137,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W08,0,,0,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W08,772,,157,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W08,7384,,1176,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W08,553,,23,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W08,1122,,163,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W08,6,,6,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W08,236,,29,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W08,529,,98,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W08,8,,3,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W08,15,,3,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W08,0,,1,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W08,434,,62,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W08,320,,67,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W08,1181,,155,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W08,7850,,3004,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W08,120,,32,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W08,4900,,3242,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W08,9423,,3877,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W08,62403,,24604,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W08,2936,,964,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W08,25,,3,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W08,5528,,1955,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W08,57,,70,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W08,7144,,2221,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W08,398,,235,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W08,2602,,2042,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W08,2440,,822,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W08,149,,65,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W08,407,,220,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W08,174,,88,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W08,4363,,540,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W08,4870,,1361,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W08,7368,,3088,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W08,1649,,775,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W08,9002,,4413,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W08,135,,65,0,,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W08,74935,,30735,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W08,64,,109,0,,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W08,9091,,2182,0,,FRE,67320216,FR,Age50_59,UNK,
2021-W08,4566,,1063,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W08,234,,306,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W08,7800,,3225,0,,FR1,67320216,FR,Age50_59,UNK,
2021-W08,9,,3,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W08,8014,,3654,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W08,5814,,2236,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W08,5517,,3799,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W08,4159,,2350,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W08,9229,,2962,0,,FRF,67320216,FR,Age50_59,UNK,
2021-W08,337,,297,0,,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W08,4832,,1063,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W08,3061,,1452,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W08,2477,,1320,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W08,206,,134,0,,FRM,67320216,FR,Age50_59,UNK,
2021-W08,388,,102,0,,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W08,168,,245,0,,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W08,3241,,1563,0,,FRC,67320216,FR,Age60_69,UNK,
2021-W08,350,,207,0,,FRM,67320216,FR,Age60_69,UNK,
2021-W08,115,,169,0,,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W08,5154,,1191,0,,FRD,67320216,FR,Age60_69,UNK,
2021-W08,2907,,1040,0,,FRB,67320216,FR,Age60_69,UNK,
2021-W08,80688,,28509,0,,FR,67320216,FR,Age60_69,UNK,8007585
2021-W08,537,,298,0,,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W08,10456,,1774,0,,FRE,67320216,FR,Age60_69,UNK,
2021-W08,7422,,3708,0,,FR1,67320216,FR,Age60_69,UNK,
2021-W08,189,,76,0,,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W08,5805,,3688,0,,FRJ,67320216,FR,Age60_69,UNK,
2021-W08,5033,,743,0,,FRG,67320216,FR,Age60_69,UNK,
2021-W08,10264,,2830,0,,FRF,67320216,FR,Age60_69,UNK,
2021-W08,39,,6,0,,UNK,67320216,FR,Age60_69,UNK,
2021-W08,8340,,3170,0,,FRI,67320216,FR,Age60_69,UNK,
2021-W08,6236,,1478,0,,FRH,67320216,FR,Age60_69,UNK,
2021-W08,342,,94,0,,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W08,9015,,3800,0,,FRK,67320216,FR,Age60_69,UNK,
2021-W08,5075,,2429,0,,FRL,67320216,FR,Age60_69,UNK,
2021-W08,73226,,125214,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W08,3377,,5343,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W08,2762,,6818,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W08,8616,,9904,0,,FRF,67320216,FR,Age70_79,UNK,
2021-W08,9814,,6307,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W08,6217,,17560,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W08,45,,13,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W08,38,,84,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W08,7101,,14447,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W08,984,,588,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W08,137,,100,0,,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W08,217,,350,0,,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W08,213,,138,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W08,3228,,4996,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W08,662,,1082,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W08,7611,,10950,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W08,1278,,8592,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W08,8884,,16856,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W08,7076,,14995,0,,FRI,67320216,FR,Age70_79,UNK,
2021-W08,4966,,6091,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W08,102657,,199577,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W08,13,,2,0,,UNK,67320216,FR,Age80+,UNK,
2021-W08,1783,,13005,0,,FRC,67320216,FR,Age80+,UNK,
2021-W08,9996,,23933,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W08,4120,,10610,0,,FRD,67320216,FR,Age80+,UNK,
2021-W08,25,,54,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W08,5617,,8091,0,,FRG,67320216,FR,Age80+,UNK,
2021-W08,9556,,14030,0,,FRL,67320216,FR,Age80+,UNK,
2021-W08,8930,,25161,0,,FR1,67320216,FR,Age80+,UNK,
2021-W08,10,,33,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W08,5455,,7804,0,,FRB,67320216,FR,Age80+,UNK,
2021-W08,737,,487,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W08,649,,1549,0,,FRM,67320216,FR,Age80+,UNK,
2021-W08,13361,,29514,0,,FRK,67320216,FR,Age80+,UNK,
2021-W08,11927,,11471,0,,FRE,67320216,FR,Age80+,UNK,
2021-W08,10724,,26074,0,,FRI,67320216,FR,Age80+,UNK,
2021-W08,11394,,16131,0,,FRF,67320216,FR,Age80+,UNK,
2021-W08,113,,189,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W08,8157,,11333,0,,FRH,67320216,FR,Age80+,UNK,
2021-W08,90,,106,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W08,89,,54,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W08,74747,,52854,0,,FR,67320216,FR,HCW,UNK,2223286
2021-W08,21212,,54200,0,,FR,67320216,FR,LTCF,UNK,626756
2021-W09,78004,,39079,0,,FRI,67320216,FR,ALL,UNK,
2021-W09,38492,,18111,0,,FRC,67320216,FR,ALL,UNK,
2021-W09,3750,,3224,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W09,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W09,38561,,22838,0,0,FR,67320216,FR,ALL,MOD,52780048
2021-W09,755,,754,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W09,224,,128,0,,UNK,67320216,FR,ALL,UNK,
2021-W09,425404,,304551,0,756990,FR,67320216,FR,ALL,COM,52780048
2021-W09,41479,,17489,0,,FRD,67320216,FR,ALL,UNK,
2021-W09,460962,,21,0,504000,FR,67320216,FR,ALL,AZ,52780048
2021-W09,1051,,654,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W09,78985,,37124,0,,FRJ,67320216,FR,ALL,UNK,
2021-W09,37658,,18655,0,,FRG,67320216,FR,ALL,UNK,
2021-W09,42520,,21483,0,,FRH,67320216,FR,ALL,UNK,
2021-W09,30560,,15552,0,,FRB,67320216,FR,ALL,UNK,
2021-W09,1294,,429,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W09,647,,558,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W09,107779,,5580,0,,FRE,67320216,FR,ALL,UNK,
2021-W09,7036,,3250,0,,FRM,67320216,FR,ALL,UNK,
2021-W09,180147,,49572,0,,FR1,67320216,FR,ALL,UNK,
2021-W09,86790,,27767,0,,FRF,67320216,FR,ALL,UNK,
2021-W09,77352,,29593,0,,FRL,67320216,FR,ALL,UNK,
2021-W09,110404,,38408,0,,FRK,67320216,FR,ALL,UNK,
2021-W09,747,,143,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W09,822,,56,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W09,28,,16,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W09,10270,,1251,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W09,5,,0,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W09,5,,1,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W09,1427,,107,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W09,2,,3,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W09,413,,166,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W09,408,,46,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W09,2687,,119,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W09,383,,101,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W09,1,,1,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W09,778,,101,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W09,10,,0,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W09,411,,96,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W09,21,,4,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W09,302,,58,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W09,857,,131,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W09,963,,102,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W09,184,,108,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W09,3042,,1200,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W09,143,,55,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W09,4128,,564,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W09,7798,,717,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W09,1101,,333,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W09,4874,,1686,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W09,20013,,2511,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W09,7247,,1768,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W09,4810,,1933,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W09,331,,55,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W09,4442,,2093,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W09,118,,60,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W09,11163,,2082,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W09,38,,6,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W09,8190,,2379,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W09,796,,117,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W09,90701,,21191,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W09,9734,,2330,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W09,2549,,1194,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W09,248,,223,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W09,6206,,775,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W09,41,,16,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W09,6492,,1391,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W09,7296,,1815,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W09,6626,,933,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W09,15861,,2459,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W09,4423,,1119,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W09,14202,,2574,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W09,18795,,2058,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W09,152474,,20800,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W09,11895,,1896,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W09,16429,,519,0,,FRE,67320216,FR,Age50_59,UNK,
